Student ID,First Name,Last Name,Year of Enrollment,Year of Graduation,Dropout Year,Major,SAT Scores,Household Income,Pell Grant Status,White
443,Tom,Jones,2010,,2013,Non-STEM,969,82452,0,1
444,Mike,Johnson,2021,,,Non-STEM,1054,89521,0,0
445,Sara,Jones,2022,,,Non-STEM,1432,131964,0,1
446,Sara,Johnson,2022,,2024,Non-STEM,1086,43017,1,0
447,Jane,Smith,2001,2005,,Non-STEM,1285,47359,1,0
448,Tom,Miller,2014,2018,,STEM,980,81243,0,0
449,Alice,Smith,2009,,,STEM,903,117027,0,0
450,Jane,Brown,2010,,2013,Non-STEM,854,79439,0,1
451,Mike,Jones,2003,2007,,STEM,678,14413,1,1
452,Mike,Jones,2022,2026,,Non-STEM,975,61765,0,0
453,John,Brown,2018,,,STEM,1067,51601,1,1
454,Sara,Miller,2013,,2016,STEM,1047,23591,1,1
455,Tom,Miller,2017,,2019,STEM,1243,150695,0,1
456,Jane,Johnson,2014,2018,,STEM,1048,87213,0,1
457,Mike,Jones,2004,2008,,STEM,1272,64189,0,1
458,Mike,Jones,2008,,2011,Non-STEM,1225,151803,0,0
459,Mike,Smith,2008,,2010,Non-STEM,1425,48558,1,1
460,Alice,Williams,2000,,2002,STEM,875,57052,1,1
461,John,Jones,2009,,2010,STEM,1039,95370,0,0
462,Sara,Williams,2022,,2024,STEM,832,87390,0,1
463,Tom,Brown,2021,2025,,STEM,1395,46342,1,0
464,Jane,Johnson,2023,,2024,STEM,775,71362,0,1
465,John,Williams,2012,2016,,Non-STEM,1441,59809,1,1
466,Alice,Brown,2017,2021,,Non-STEM,926,101002,0,0
467,Alice,Smith,2000,2004,,Non-STEM,1179,109487,0,1
468,Jane,Johnson,2010,,,Non-STEM,1442,71007,0,1
469,John,Brown,2004,2008,,Non-STEM,1044,36416,1,1
470,Sara,Brown,2023,2027,,STEM,971,62309,0,1
471,John,Jones,2007,,2008,Non-STEM,997,82183,0,1
472,John,Johnson,2008,2012,,STEM,1335,86271,0,1
473,Sara,Miller,2016,,2018,Non-STEM,1320,17282,1,0
474,Sara,Williams,2012,2016,,Non-STEM,960,95072,0,1
475,Sara,Williams,2021,,2022,Non-STEM,1180,79978,0,0
476,Tom,Johnson,2009,,,STEM,826,35974,1,0
477,Jane,Williams,2009,,2010,STEM,980,46393,1,0
478,Sara,Miller,2010,,,STEM,535,126172,0,0
479,Tom,Miller,2018,,2021,STEM,995,125200,0,0
480,Tom,Johnson,2021,,,STEM,1095,76592,0,1
481,John,Miller,2011,,,STEM,782,70376,0,0
482,Sara,Brown,2017,,,Non-STEM,801,86647,0,0
483,Mike,Williams,2009,,2010,Non-STEM,1179,148318,0,1
484,Alice,Williams,2011,,,Non-STEM,1037,40866,1,0
485,Tom,Smith,2010,2014,,STEM,815,79221,0,1
486,Sara,Johnson,2019,,2021,STEM,786,58494,1,1
487,Mike,Johnson,2019,2023,,STEM,1344,111393,0,1
488,Jane,Smith,2014,2018,,STEM,1010,83651,0,0
489,Mike,Brown,2015,2019,,STEM,1039,66033,0,0
490,Sara,Johnson,2011,,2013,Non-STEM,1139,107961,0,0
491,Tom,Smith,2004,,2005,Non-STEM,1116,9597,1,1
492,Alice,Johnson,2002,,2005,Non-STEM,1131,26918,1,1
493,Mike,Johnson,2013,,2014,STEM,975,32004,1,1
494,Mike,Johnson,2006,2010,,STEM,937,107838,0,0
495,John,Brown,2011,2015,,Non-STEM,956,21978,1,0
496,John,Williams,2004,,2005,STEM,1373,62173,0,1
497,John,Johnson,2000,2004,,STEM,457,56886,1,1
498,John,Jones,2019,,,Non-STEM,887,77781,0,1
499,Sara,Johnson,2010,,2011,Non-STEM,1051,82754,0,0
500,Alice,Johnson,2011,,2014,Non-STEM,790,51463,1,0
501,Sara,Brown,2013,,,Non-STEM,1169,58186,1,1
502,Sara,Williams,2012,2016,,STEM,1085,48599,1,1
503,Sara,Johnson,2023,,2024,STEM,885,88564,0,1
504,John,Smith,2009,2013,,STEM,983,91241,0,1
505,Mike,Brown,2020,,2021,Non-STEM,955,99380,0,1
506,Sara,Johnson,2014,2018,,Non-STEM,751,34775,1,0
507,Alice,Williams,2021,,2023,STEM,1184,119591,0,1
508,Alice,Miller,2002,2006,,Non-STEM,1538,68046,0,1
509,Alice,Miller,2020,,,Non-STEM,1281,99144,0,0
510,Tom,Smith,2019,,2020,STEM,845,44241,1,0
511,John,Williams,2012,,2013,STEM,912,48887,1,1
512,John,Johnson,2014,2018,,Non-STEM,1126,36381,1,1
513,Alice,Smith,2022,,,STEM,1281,98845,0,1
514,Jane,Jones,2000,,,Non-STEM,1073,139538,0,0
515,Sara,Smith,2020,,2021,STEM,1041,65443,0,1
516,Tom,Williams,2002,,2005,STEM,1098,56956,1,0
517,Alice,Brown,2018,,2020,Non-STEM,873,41653,1,0
518,Sara,Miller,2014,2018,,STEM,1288,121092,0,1
519,Alice,Smith,2009,,,Non-STEM,1077,65816,0,0
520,John,Williams,2001,2005,,Non-STEM,871,0,1,1
521,Mike,Smith,2009,,,Non-STEM,468,37814,1,0
522,Alice,Johnson,2000,,2002,Non-STEM,946,45978,1,0
523,John,Johnson,2007,,,STEM,1164,60123,0,0
524,Jane,Williams,2015,,,Non-STEM,1216,97955,0,1
525,Mike,Jones,2001,,2004,STEM,1050,122467,0,0
526,Alice,Johnson,2004,,2006,Non-STEM,849,115955,0,1
527,Tom,Miller,2021,,2024,STEM,1081,67572,0,1
528,Tom,Smith,2014,,2015,STEM,989,74665,0,1
529,Tom,Williams,2016,,,STEM,1059,92961,0,1
530,Alice,Smith,2006,,2007,STEM,881,56824,1,1
531,Tom,Miller,2023,,,Non-STEM,1459,72679,0,0
532,Jane,Williams,2008,,,Non-STEM,1069,93473,0,0
533,Sara,Brown,2004,,2006,STEM,1042,95128,0,0
534,Tom,Miller,2009,2013,,STEM,1036,66787,0,0
535,Jane,Johnson,2011,,,Non-STEM,1016,42307,1,1
536,John,Williams,2017,,2019,Non-STEM,1107,77044,0,0
537,John,Smith,2021,,,STEM,888,40629,1,1
538,Mike,Brown,2017,,,Non-STEM,926,104298,0,0
539,John,Johnson,2019,,2021,STEM,743,67448,0,1
540,Tom,Williams,2007,,2008,Non-STEM,1262,75816,0,0
541,Tom,Jones,2015,,2018,STEM,1159,97266,0,1
542,John,Johnson,2012,,2015,STEM,1257,50664,1,0
543,Sara,Johnson,2008,2012,,STEM,991,51175,1,0
544,Jane,Smith,2000,,,Non-STEM,1012,94391,0,0
545,Mike,Smith,2005,2009,,Non-STEM,1385,51332,1,1
546,Mike,Brown,2006,2010,,STEM,955,55784,1,1
547,Sara,Jones,2018,,2020,STEM,768,67189,0,1
548,John,Johnson,2022,2026,,STEM,698,80544,0,1
549,Tom,Williams,2007,,2008,STEM,1079,31814,1,0
550,Alice,Williams,2001,,,Non-STEM,991,40077,1,1
551,Tom,Miller,2001,,2004,STEM,910,104212,0,0
552,Jane,Williams,2003,,,STEM,1207,18369,1,1
553,John,Johnson,2013,2017,,Non-STEM,951,26373,1,1
554,Sara,Johnson,2012,2016,,STEM,1310,49823,1,1
555,Alice,Brown,2013,,,Non-STEM,788,106905,0,1
556,Alice,Brown,2016,2020,,Non-STEM,986,23434,1,1
557,Tom,Johnson,2013,,,Non-STEM,716,95209,0,1
558,Jane,Brown,2021,,2022,Non-STEM,1293,24229,1,1
559,John,Johnson,2000,2004,,STEM,418,48568,1,0
560,Alice,Williams,2019,2023,,Non-STEM,1124,55947,1,1
561,John,Johnson,2007,,2008,Non-STEM,1167,63172,0,1
562,John,Williams,2003,,,Non-STEM,1184,112642,0,1
563,Jane,Smith,2011,2015,,STEM,1049,140996,0,0
564,Alice,Brown,2005,,2007,STEM,1490,77466,0,0
565,Mike,Williams,2013,,,Non-STEM,1600,97315,0,1
566,Jane,Williams,2010,,,STEM,1111,84497,0,0
567,Mike,Jones,2003,2007,,Non-STEM,1090,43574,1,0
568,Mike,Jones,2010,2014,,Non-STEM,1229,104096,0,1
569,John,Williams,2022,2026,,Non-STEM,1491,15606,1,1
570,Alice,Johnson,2001,,,Non-STEM,761,95257,0,0
571,Tom,Jones,2016,,2018,STEM,982,61246,0,1
572,Alice,Brown,2006,2010,,Non-STEM,1352,48866,1,0
573,Sara,Smith,2005,2009,,STEM,820,79950,0,1
574,Tom,Jones,2001,,,Non-STEM,1190,70767,0,0
575,Sara,Brown,2008,2012,,Non-STEM,1444,80114,0,1
576,Alice,Johnson,2005,,2008,STEM,1445,67682,0,1
577,Mike,Williams,2013,2017,,STEM,998,95144,0,0
578,Alice,Williams,2022,2026,,STEM,1091,88740,0,1
579,Sara,Smith,2004,2008,,Non-STEM,1015,98068,0,1
580,Alice,Miller,2023,,2025,Non-STEM,823,62021,0,0
581,Sara,Johnson,2008,,,Non-STEM,1074,49126,1,0
582,Mike,Smith,2015,2019,,STEM,1124,104315,0,0
583,Alice,Smith,2009,,,Non-STEM,807,104962,0,0
584,Mike,Johnson,2018,2022,,Non-STEM,1058,87487,0,1
585,Tom,Jones,2020,2024,,Non-STEM,920,98397,0,1
586,Mike,Smith,2006,2010,,Non-STEM,1249,94826,0,0
587,Alice,Williams,2005,,2008,STEM,1019,58704,1,1
588,Tom,Smith,2019,,2021,STEM,1249,56290,1,1
589,Alice,Miller,2020,2024,,STEM,1055,50536,1,0
590,Alice,Miller,2011,,,STEM,737,88027,0,1
591,Mike,Williams,2013,,2015,Non-STEM,1185,74882,0,1
592,Sara,Jones,2007,,,Non-STEM,1012,49942,1,1
593,John,Jones,2007,2011,,Non-STEM,779,96298,0,1
594,Sara,Jones,2005,2009,,STEM,1222,106308,0,1
595,Sara,Miller,2008,,,Non-STEM,1303,90616,0,0
596,Mike,Smith,2011,2015,,STEM,1219,42988,1,1
597,John,Johnson,2012,,2015,Non-STEM,1353,89121,0,1
598,Jane,Miller,2015,2019,,Non-STEM,958,86852,0,1
599,Jane,Williams,2022,,2023,Non-STEM,1256,30665,1,1
600,Mike,Brown,2016,,2017,Non-STEM,1038,53737,1,0
601,Mike,Williams,2016,,2017,Non-STEM,1336,88954,0,1
602,Sara,Brown,2020,,2021,STEM,1197,90834,0,1
603,Jane,Johnson,2017,,,Non-STEM,1051,88117,0,0
604,John,Jones,2006,2010,,STEM,974,88750,0,0
605,Jane,Smith,2023,,,Non-STEM,1049,137569,0,0
606,John,Smith,2017,2021,,Non-STEM,662,73389,0,1
607,Alice,Jones,2020,,2023,Non-STEM,1192,104804,0,0
608,Alice,Miller,2000,,,Non-STEM,1135,77481,0,1
609,John,Smith,2010,,,Non-STEM,1412,136250,0,1
610,John,Williams,2001,2005,,STEM,1217,101498,0,1
611,Jane,Brown,2005,2009,,Non-STEM,1223,69942,0,1
612,Tom,Jones,2017,2021,,Non-STEM,1112,75154,0,1
613,Mike,Williams,2000,2004,,STEM,1298,26622,1,1
614,John,Jones,2016,2020,,STEM,1017,69779,0,0
615,Sara,Brown,2003,,2005,STEM,1130,30004,1,0
616,Tom,Miller,2017,2021,,STEM,948,122465,0,0
617,John,Smith,2000,,2002,STEM,964,90170,0,0
618,John,Smith,2001,,2003,Non-STEM,622,91938,0,1
619,Mike,Brown,2009,,2010,STEM,1297,20101,1,1
620,John,Jones,2012,,2014,STEM,1212,87956,0,0
621,Mike,Johnson,2015,,2016,STEM,916,155840,0,0
622,Sara,Smith,2005,2009,,STEM,1089,105135,0,1
623,Jane,Smith,2023,2027,,STEM,1053,34499,1,1
624,Tom,Jones,2007,,,Non-STEM,986,56668,1,0
625,Sara,Miller,2020,,2022,STEM,1089,56334,1,1
626,Sara,Miller,2012,2016,,STEM,892,49893,1,1
627,Jane,Jones,2004,2008,,Non-STEM,876,90283,0,1
628,Sara,Johnson,2002,,2003,Non-STEM,972,39978,1,1
629,Alice,Jones,2016,,,Non-STEM,1170,63960,0,1
630,Mike,Miller,2018,2022,,STEM,1042,94771,0,1
631,Mike,Jones,2014,,,Non-STEM,1296,98201,0,1
632,Jane,Miller,2001,2005,,Non-STEM,843,61941,0,1
633,Jane,Jones,2009,,,Non-STEM,1030,71973,0,1
634,Tom,Smith,2020,2024,,STEM,1051,100232,0,0
635,Sara,Williams,2015,2019,,Non-STEM,832,44643,1,1
636,Jane,Brown,2001,2005,,STEM,868,94975,0,0
637,Sara,Jones,2022,2026,,Non-STEM,1446,83148,0,1
638,Alice,Johnson,2000,,,Non-STEM,886,40465,1,1
639,Sara,Williams,2014,2018,,STEM,540,57691,1,1
640,Jane,Miller,2018,2022,,STEM,933,83918,0,1
641,Tom,Johnson,2007,,,Non-STEM,1203,103475,0,0
642,Tom,Miller,2015,,2016,Non-STEM,1117,61589,0,0
643,Sara,Johnson,2021,2025,,Non-STEM,1186,110199,0,1
644,John,Jones,2016,,2019,Non-STEM,841,71916,0,0
645,Jane,Brown,2023,,,Non-STEM,1283,82080,0,1
646,Alice,Williams,2003,,2005,STEM,923,33310,1,0
647,Sara,Brown,2006,,,STEM,1142,92366,0,1
648,Sara,Jones,2014,,2017,STEM,1275,58183,1,0
649,John,Brown,2001,2005,,STEM,712,114627,0,0
650,Jane,Smith,2013,,2015,STEM,897,82370,0,0
651,Mike,Johnson,2017,,,Non-STEM,584,74495,0,0
652,Tom,Smith,2009,2013,,STEM,1073,84411,0,1
653,Mike,Miller,2018,,,Non-STEM,1151,38658,1,0
654,Sara,Johnson,2005,2009,,Non-STEM,1448,29186,1,1
655,John,Johnson,2002,,2005,Non-STEM,1252,111024,0,1
656,Alice,Williams,2017,2021,,Non-STEM,1004,110219,0,1
657,Alice,Brown,2011,,,STEM,1045,87892,0,0
658,Jane,Brown,2017,,,STEM,1573,84360,0,0
659,Sara,Miller,2007,2011,,Non-STEM,1176,76982,0,1
660,Alice,Williams,2014,2018,,STEM,1010,69048,0,1
661,Mike,Smith,2011,2015,,STEM,1103,34341,1,1
662,Tom,Smith,2004,2008,,Non-STEM,804,99864,0,1
663,John,Brown,2021,,2023,Non-STEM,837,80055,0,1
664,Jane,Brown,2002,2006,,Non-STEM,1036,68646,0,1
665,John,Williams,2020,2024,,STEM,797,90816,0,0
666,Alice,Jones,2000,2004,,STEM,1041,55623,1,1
667,Mike,Miller,2012,,2014,Non-STEM,1428,108296,0,1
668,Mike,Miller,2009,2013,,STEM,963,22554,1,1
669,Sara,Miller,2019,,2020,STEM,1401,70611,0,1
670,Sara,Williams,2004,2008,,STEM,970,45798,1,1
671,John,Brown,2016,,2019,Non-STEM,1045,16454,1,1
672,Jane,Williams,2005,2009,,Non-STEM,1002,84907,0,1
673,John,Johnson,2016,2020,,STEM,1208,58258,1,1
674,Sara,Johnson,2009,,2010,STEM,1303,98080,0,0
675,Mike,Brown,2011,2015,,STEM,1075,33099,1,0
676,Alice,Smith,2010,2014,,STEM,941,56887,1,0
677,Jane,Smith,2007,2011,,STEM,1076,58156,1,1
678,Jane,Brown,2010,,2013,STEM,1251,54439,1,0
679,Sara,Johnson,2000,,2002,STEM,1227,130054,0,1
680,John,Williams,2005,2009,,Non-STEM,1129,26846,1,1
681,Mike,Smith,2023,2027,,Non-STEM,1280,86958,0,1
682,Alice,Johnson,2006,2010,,Non-STEM,1161,117441,0,0
683,Jane,Miller,2008,,2009,Non-STEM,1361,58661,1,1
684,John,Williams,2022,2026,,STEM,1039,12234,1,1
685,Sara,Jones,2011,,,STEM,718,84994,0,0
686,Mike,Smith,2009,2013,,STEM,917,38675,1,1
687,Mike,Jones,2002,,2005,Non-STEM,1136,56427,1,1
688,Alice,Johnson,2020,,2022,STEM,738,60602,0,0
689,Mike,Miller,2018,2022,,STEM,866,75027,0,1
690,Sara,Brown,2015,2019,,Non-STEM,957,137763,0,1
691,Sara,Miller,2021,2025,,Non-STEM,1128,72147,0,1
692,Alice,Miller,2018,2022,,STEM,1220,11300,1,0
693,John,Williams,2011,,2012,Non-STEM,778,51261,1,0
694,Sara,Johnson,2021,,,STEM,920,117670,0,0
695,Jane,Smith,2011,2015,,Non-STEM,992,78210,0,1
696,Tom,Jones,2017,2021,,Non-STEM,1110,79012,0,1
697,Tom,Johnson,2011,2015,,Non-STEM,564,143591,0,0
698,Jane,Johnson,2019,,2021,STEM,1182,128660,0,0
699,Sara,Miller,2020,,2022,STEM,1314,90957,0,1
700,Mike,Johnson,2019,2023,,Non-STEM,1020,13416,1,1
701,Mike,Smith,2007,,,STEM,985,78995,0,0
702,Sara,Williams,2017,,2019,STEM,950,6496,1,1
703,Sara,Smith,2005,,,Non-STEM,1049,117621,0,1
704,Mike,Williams,2023,2027,,Non-STEM,1017,91833,0,0
705,Jane,Johnson,2022,,2023,STEM,992,52617,1,0
706,Jane,Jones,2021,,,STEM,831,77520,0,1
707,Sara,Brown,2023,,2026,STEM,880,119135,0,1
708,Tom,Jones,2008,,,STEM,1239,53612,1,0
709,Sara,Brown,2004,,2005,STEM,1054,46715,1,1
710,Alice,Brown,2007,,2010,STEM,1600,91801,0,1
711,Sara,Brown,2008,,2009,STEM,1116,81811,0,0
712,Tom,Williams,2022,2026,,STEM,1111,33714,1,1
713,Alice,Jones,2003,,2004,Non-STEM,1162,64641,0,1
714,John,Smith,2020,,2022,Non-STEM,1044,78065,0,0
715,Sara,Johnson,2010,,2013,Non-STEM,890,93145,0,0
716,Mike,Miller,2016,,,Non-STEM,1187,28256,1,1
717,Jane,Smith,2010,,2011,Non-STEM,1187,48171,1,0
718,Jane,Johnson,2012,2016,,Non-STEM,1438,122083,0,1
719,John,Williams,2000,,,Non-STEM,1201,53387,1,0
720,Jane,Brown,2018,,2019,Non-STEM,1101,87641,0,0
721,Tom,Brown,2004,2008,,Non-STEM,1037,81829,0,0
722,Mike,Jones,2000,,2003,Non-STEM,889,88286,0,1
723,Tom,Miller,2020,2024,,STEM,1352,43561,1,1
724,Mike,Jones,2001,2005,,STEM,1322,94006,0,1
725,Sara,Williams,2014,,2017,Non-STEM,1254,102836,0,0
726,Sara,Jones,2001,,2002,Non-STEM,1152,118006,0,1
727,John,Miller,2019,,,Non-STEM,1117,130172,0,1
728,Sara,Williams,2006,,2009,Non-STEM,953,80775,0,0
729,Tom,Jones,2011,2015,,STEM,1015,45644,1,1
730,Mike,Smith,2019,,,Non-STEM,1254,107585,0,1
731,Alice,Johnson,2021,2025,,STEM,1087,82567,0,0
732,Tom,Jones,2019,2023,,STEM,896,56324,1,1
733,Jane,Williams,2001,,,STEM,1028,21979,1,1
734,Sara,Jones,2004,,2006,Non-STEM,1067,94135,0,1
735,Jane,Williams,2022,,2023,STEM,959,92643,0,1
736,Tom,Williams,2012,2016,,Non-STEM,1453,94785,0,1
737,John,Miller,2012,,2015,STEM,1031,29509,1,1
738,Jane,Williams,2000,,2002,STEM,1176,116846,0,0
739,John,Miller,2017,2021,,STEM,922,117526,0,0
740,Mike,Jones,2000,2004,,Non-STEM,1018,103138,0,1
741,Jane,Jones,2002,2006,,STEM,1396,54934,1,1
742,Mike,Smith,2005,,2007,STEM,707,40893,1,0
743,Alice,Johnson,2016,2020,,Non-STEM,831,44778,1,1
744,Tom,Jones,2021,2025,,Non-STEM,721,141950,0,0
745,Tom,Miller,2015,,2016,STEM,1146,86092,0,0
746,Jane,Williams,2010,,2011,STEM,1115,100406,0,1
747,Mike,Miller,2009,,2010,STEM,883,142023,0,0
748,John,Williams,2023,,2024,Non-STEM,656,85072,0,0
749,Jane,Johnson,2021,,2023,Non-STEM,751,74863,0,1
750,Jane,Williams,2023,,2026,STEM,1083,66782,0,0
751,Tom,Miller,2020,2024,,Non-STEM,1092,74393,0,0
752,Jane,Johnson,2012,2016,,Non-STEM,860,68954,0,1
753,Jane,Johnson,2001,2005,,Non-STEM,1100,89713,0,0
754,Tom,Smith,2002,,,STEM,1090,123106,0,1
755,Mike,Miller,2018,2022,,Non-STEM,1146,104368,0,1
756,Tom,Brown,2005,,2007,Non-STEM,1218,109335,0,1
757,Sara,Miller,2000,2004,,Non-STEM,943,113503,0,0
758,Alice,Miller,2009,,2010,STEM,1120,115276,0,1
759,John,Johnson,2022,,,Non-STEM,1083,134922,0,0
760,Jane,Miller,2016,,,Non-STEM,826,60850,0,1
761,Sara,Johnson,2016,,,STEM,981,99655,0,1
762,Tom,Johnson,2003,,,Non-STEM,1000,127876,0,1
763,Alice,Miller,2017,2021,,STEM,1228,107214,0,0
764,Mike,Williams,2001,,,Non-STEM,961,67242,0,1
765,Alice,Williams,2021,,,STEM,1178,92287,0,1
766,Tom,Johnson,2003,,2004,STEM,1191,78475,0,1
767,Jane,Johnson,2016,,2019,STEM,782,77917,0,0
768,Tom,Brown,2006,,2009,STEM,1249,73336,0,1
769,Jane,Smith,2013,2017,,Non-STEM,1117,85274,0,1
770,Sara,Johnson,2006,,,Non-STEM,993,38923,1,1
771,John,Brown,2004,,,STEM,702,114515,0,1
772,Tom,Jones,2011,,2013,STEM,1085,28673,1,0
773,Alice,Johnson,2023,,,Non-STEM,1032,89282,0,1
774,Mike,Johnson,2009,,2011,STEM,957,105848,0,0
775,Jane,Brown,2004,,,Non-STEM,885,102217,0,0
776,Tom,Johnson,2012,,2013,STEM,1354,58438,1,0
777,Tom,Brown,2008,,,Non-STEM,695,85104,0,0
778,Sara,Smith,2022,,2025,STEM,935,69665,0,1
779,Alice,Smith,2021,2025,,STEM,1401,29821,1,1
780,Jane,Brown,2005,,,STEM,946,79793,0,1
781,Jane,Johnson,2007,,2008,STEM,1264,47779,1,0
782,Mike,Williams,2016,,2018,STEM,1131,94532,0,1
783,Sara,Jones,2005,2009,,Non-STEM,1385,90598,0,0
784,John,Johnson,2012,2016,,STEM,671,72171,0,0
785,John,Miller,2005,,2007,STEM,847,44174,1,0
786,Jane,Jones,2017,,,Non-STEM,1167,60012,0,0
787,Alice,Johnson,2008,,,Non-STEM,977,15182,1,1
788,Sara,Jones,2003,,2004,STEM,1193,87929,0,0
789,Sara,Williams,2011,2015,,Non-STEM,1108,75497,0,1
790,Mike,Williams,2014,,2015,Non-STEM,1257,62617,0,0
791,Alice,Williams,2000,2004,,Non-STEM,1117,76857,0,0
792,Sara,Miller,2000,2004,,STEM,826,78886,0,1
793,Mike,Miller,2006,2010,,STEM,780,54693,1,1
794,Mike,Jones,2018,,2020,Non-STEM,907,52142,1,1
795,Sara,Jones,2004,,2006,Non-STEM,1139,92012,0,0
796,Tom,Johnson,2017,2021,,STEM,1015,66036,0,1
797,John,Williams,2007,,2010,STEM,980,62333,0,1
798,Sara,Miller,2000,,2002,Non-STEM,1216,35096,1,0
799,Alice,Williams,2012,2016,,Non-STEM,1291,98241,0,0
800,Tom,Johnson,2015,,2017,STEM,1123,81741,0,1
801,Jane,Williams,2019,,,Non-STEM,1116,125603,0,1
802,Sara,Johnson,2003,2007,,STEM,1152,94866,0,1
803,Alice,Jones,2018,2022,,Non-STEM,1003,87277,0,0
804,Jane,Miller,2019,2023,,Non-STEM,1228,83821,0,0
805,Mike,Williams,2018,,2019,STEM,1129,62622,0,1
806,Alice,Williams,2022,,2023,STEM,1005,100632,0,1
807,Sara,Williams,2016,2020,,STEM,1031,131580,0,1
808,Jane,Johnson,2023,2027,,Non-STEM,1121,67828,0,1
809,Sara,Smith,2008,,2009,STEM,952,42245,1,1
810,Alice,Johnson,2017,2021,,Non-STEM,1092,80334,0,1
811,Alice,Williams,2014,,,STEM,950,58295,1,1
812,Mike,Miller,2017,2021,,Non-STEM,1144,70954,0,0
813,Jane,Jones,2023,2027,,Non-STEM,954,27241,1,0
814,Mike,Williams,2020,,,STEM,601,129148,0,1
815,Mike,Williams,2011,2015,,STEM,835,127434,0,1
816,Sara,Jones,2018,,2021,Non-STEM,1101,98583,0,1
817,John,Johnson,2004,,2006,Non-STEM,959,46964,1,1
818,Alice,Smith,2008,,,Non-STEM,1102,48906,1,1
819,Sara,Johnson,2020,,2021,STEM,1118,105142,0,1
820,John,Smith,2016,,,Non-STEM,894,81690,0,1
821,Mike,Brown,2012,,,STEM,962,75790,0,1
822,Jane,Brown,2019,2023,,STEM,1058,43914,1,1
823,Tom,Jones,2017,2021,,Non-STEM,1155,101893,0,1
824,Jane,Brown,2012,,2013,STEM,1250,112854,0,1
825,Alice,Williams,2002,,,STEM,993,67494,0,0
826,Tom,Johnson,2004,,,STEM,935,89892,0,1
827,Sara,Johnson,2013,,,STEM,1154,117142,0,0
828,Jane,Smith,2011,,2012,STEM,908,125145,0,0
829,Jane,Brown,2022,,,STEM,1162,19008,1,0
830,Alice,Smith,2023,2027,,Non-STEM,927,98304,0,0
831,Mike,Williams,2005,,,STEM,1323,58072,1,0
832,Sara,Brown,2020,2024,,Non-STEM,854,72475,0,1
833,Jane,Brown,2016,2020,,Non-STEM,1134,73817,0,1
834,Mike,Smith,2012,,,Non-STEM,924,110705,0,1
835,John,Williams,2017,,,Non-STEM,1071,67492,0,0
836,Mike,Williams,2023,2027,,STEM,828,64731,0,0
837,Tom,Miller,2004,2008,,Non-STEM,1125,91259,0,1
838,John,Brown,2008,,2009,STEM,919,89430,0,1
839,Sara,Johnson,2009,,,Non-STEM,1139,78258,0,1
840,Mike,Johnson,2013,,2015,STEM,897,129975,0,0
841,Sara,Johnson,2008,,,Non-STEM,1193,41509,1,1
842,Alice,Jones,2013,,2016,STEM,1181,114258,0,0
843,Jane,Johnson,2008,2012,,Non-STEM,732,93022,0,0
844,John,Johnson,2014,2018,,STEM,1092,64435,0,0
845,Alice,Johnson,2002,,,STEM,889,84750,0,0
846,Tom,Miller,2020,2024,,Non-STEM,1538,55688,1,0
847,John,Smith,2016,,2018,STEM,939,64779,0,0
848,Alice,Brown,2018,2022,,Non-STEM,1132,68484,0,1
849,Tom,Jones,2019,,2020,Non-STEM,1035,42311,1,0
850,John,Jones,2002,2006,,Non-STEM,1085,31824,1,1
851,Alice,Smith,2019,,2021,Non-STEM,1070,102570,0,0
852,Mike,Brown,2006,2010,,STEM,1046,34186,1,1
853,Jane,Williams,2014,,2017,Non-STEM,1348,30533,1,1
854,John,Jones,2016,,,STEM,898,41917,1,1
855,John,Jones,2012,,2013,STEM,1079,24975,1,1
856,Sara,Johnson,2008,,,Non-STEM,860,75291,0,1
857,Sara,Smith,2006,2010,,Non-STEM,1002,88067,0,1
858,John,Williams,2022,,,Non-STEM,715,67446,0,0
859,Tom,Smith,2019,2023,,STEM,1224,84584,0,1
860,Jane,Smith,2003,,2006,Non-STEM,1220,66199,0,1
861,Tom,Johnson,2021,2025,,Non-STEM,1008,61502,0,1
862,John,Jones,2012,2016,,Non-STEM,1191,49971,1,1
863,Mike,Johnson,2013,,,STEM,1194,84248,0,0
864,John,Williams,2015,,2016,STEM,554,35809,1,1
865,Sara,Williams,2019,,,Non-STEM,1096,90216,0,1
866,Mike,Brown,2005,2009,,STEM,988,125769,0,1
867,Tom,Smith,2016,,,STEM,1033,46578,1,1
868,John,Williams,2019,2023,,Non-STEM,970,61748,0,1
869,Tom,Brown,2002,2006,,Non-STEM,1197,43959,1,0
870,John,Williams,2012,,2014,Non-STEM,967,61018,0,0
871,Alice,Brown,2018,2022,,STEM,870,73614,0,1
872,Mike,Williams,2013,2017,,STEM,1378,109814,0,0
873,Mike,Miller,2007,2011,,STEM,948,92950,0,0
874,Jane,Williams,2005,,,Non-STEM,974,43261,1,1
875,John,Jones,2012,,2013,Non-STEM,1240,29800,1,1
876,John,Johnson,2001,2005,,STEM,1078,42947,1,1
877,Sara,Smith,2001,,2004,STEM,1237,76220,0,1
878,Mike,Johnson,2000,,2001,Non-STEM,1262,73931,0,1
879,John,Miller,2003,,,Non-STEM,920,126731,0,0
880,Alice,Smith,2008,,2009,Non-STEM,888,97784,0,0
881,Mike,Brown,2023,,2025,Non-STEM,1172,111194,0,0
882,Sara,Jones,2001,,,STEM,1008,149327,0,1
883,Tom,Jones,2006,,2009,Non-STEM,1057,39892,1,1
884,Mike,Johnson,2021,,2024,STEM,960,133254,0,0
